prolific_id,teacher_condition,block_condition,block_index,game_type,condition_index,condition_count_index,total_reward,choice_variance,choice_entropy,method
60f5f8769fc9289a9e518129,expert,play watch play,1,watch,0,1,9,19.46195652173913,1.9301559669598642,Humans
60f5f8769fc9289a9e518129,expert,play watch play,2,play,0,1,13,3.389492753623187,1.8987023210363863,Humans
60f5f8769fc9289a9e518129,novice,play watch play,0,play,1,0,8,9.027173913043478,3.2049868557726664,Humans
60f5f8769fc9289a9e518129,novice,play watch play,1,watch,1,0,13,12.753623188405793,3.252705481927944,Humans
60f5f8769fc9289a9e518129,novice,play watch play,2,play,1,0,15,2.606884057971015,1.8478548143998654,Humans
60f5f8769fc9289a9e518129,novice,play watch play,0,play,1,1,15,11.737318840579707,2.709147917027245,Humans
60f5f8769fc9289a9e518129,novice,play watch play,1,watch,1,1,13,8.983695652173912,3.2091479170272446,Humans
60f5f8769fc9289a9e518129,novice,play watch play,2,play,1,1,20,0,-0,Humans
60f5f8769fc9289a9e518129,novice,watch play play,0,watch,2,0,13,10.427536231884057,3.16829583405449,Humans
60f5f8769fc9289a9e518129,novice,watch play play,1,play,2,0,20,0,-0,Humans
60f5f8769fc9289a9e518129,novice,watch play play,2,play,2,0,20,0,-0,Humans
60f5f8769fc9289a9e518129,novice,watch play play,0,watch,2,1,9,11.384057971014492,3.386842188131012,Humans
60f5f8769fc9289a9e518129,novice,watch play play,1,play,2,1,19,0.14492753623188415,0.6500224216483541,Humans
60f5f8769fc9289a9e518129,novice,watch play play,2,play,2,1,21,0,-0,Humans
60f5f8769fc9289a9e518129,expert,watch play play,0,watch,3,0,21,5.737318840579709,1.4135819199522097,Humans
60f5f8769fc9289a9e518129,expert,watch play play,1,play,3,0,20,3.6231884057970993,0.6500224216483541,Humans
60f5f8769fc9289a9e518129,expert,watch play play,2,play,3,0,21,0,-0,Humans
60f5f8769fc9289a9e518129,expert,watch play play,0,watch,3,1,12,6.82427536231884,2.3903360647604432,Humans
60f5f8769fc9289a9e518129,expert,watch play play,1,play,3,1,11,2.666666666666666,1.8478548143998654,Humans
60f5f8769fc9289a9e518129,expert,watch play play,2,play,3,1,16,0,-0,Humans
60f5f8769fc9289a9e518129,no teacher,play play play,0,play,4,0,12,5.9927536231884035,3.0943609377704338,Humans
60f5f8769fc9289a9e518129,no teacher,play play play,1,play,4,0,16,0,-0,Humans
60f5f8769fc9289a9e518129,no teacher,play play play,2,play,4,0,12,0,-0,Humans
60f5f8769fc9289a9e518129,no teacher,play play play,0,play,4,1,9,8.375,3.3401998765158556,Humans
60f5f8769fc9289a9e518129,no teacher,play play play,1,play,4,1,14,2.869565217391304,0.41381685030363374,Humans
60f5f8769fc9289a9e518129,no teacher,play play play,2,play,4,1,12,0,-0,Humans
60fca5dcb45af6ae93ed125f,expert,watch play play,0,watch,0,0,18,1.8188405797101448,1.5451936105874193,Humans
60fca5dcb45af6ae93ed125f,expert,watch play play,1,play,0,0,13,6.114130434782608,1.561278124459133,Humans
60fca5dcb45af6ae93ed125f,expert,watch play play,2,play,0,0,22,0.07971014492753618,0.41381685030363374,Humans
60fca5dcb45af6ae93ed125f,expert,watch play play,0,watch,0,1,14,2.057971014492753,1.4969152532855432,Humans
60fca5dcb45af6ae93ed125f,expert,watch play play,1,play,0,1,17,0.9782608695652174,0.954434002924965,Humans
60fca5dcb45af6ae93ed125f,expert,watch play play,2,play,0,1,23,0,-0,Humans
60fca5dcb45af6ae93ed125f,expert,play watch play,0,play,1,0,15,4.563405797101452,1.9754128972590441,Humans
60fca5dcb45af6ae93ed125f,expert,play watch play,1,watch,1,0,20,8.346014492753623,2.100983694881109,Humans
60fca5dcb45af6ae93ed125f,expert,play watch play,2,play,1,0,17,6.824275362318841,1.8727298369794545,Humans
60fca5dcb45af6ae93ed125f,expert,play watch play,0,play,1,1,13,4.688405797101448,2.4685463540765222,Humans
60fca5dcb45af6ae93ed125f,expert,play watch play,1,watch,1,1,16,2.780797101449275,1.815368987703053,Humans
60fca5dcb45af6ae93ed125f,expert,play watch play,2,play,1,1,16,1.7807971014492754,2.0805576533947314,Humans
60fca5dcb45af6ae93ed125f,novice,watch play play,0,watch,2,0,11,12.173913043478262,3.090199876515855,Humans
60fca5dcb45af6ae93ed125f,novice,watch play play,1,play,2,0,16,2.347826086956522,1.821695404408628,Humans
60fca5dcb45af6ae93ed125f,novice,watch play play,2,play,2,0,23,0,-0,Humans
60fca5dcb45af6ae93ed125f,novice,watch play play,0,watch,2,1,8,11.210144927536234,3.319773835029478,Humans
60fca5dcb45af6ae93ed125f,novice,watch play play,1,play,2,1,10,6.144927536231887,2.58429531609601,Humans
60fca5dcb45af6ae93ed125f,novice,watch play play,2,play,2,1,5,5.971014492753624,2.8868421881310113,Humans
60fca5dcb45af6ae93ed125f,novice,play watch play,0,play,3,0,12,8.78079710144927,2.586038815261278,Humans
60fca5dcb45af6ae93ed125f,novice,play watch play,1,watch,3,0,9,15.1231884057971,3.000961982762677,Humans
60fca5dcb45af6ae93ed125f,novice,play watch play,2,play,3,0,17,0.5217391304347826,1.2987949406953985,Humans
60fca5dcb45af6ae93ed125f,novice,play watch play,0,play,3,1,10,13.21014492753623,3.4701755214643453,Humans
60fca5dcb45af6ae93ed125f,novice,play watch play,1,watch,3,1,11,10.331521739130435,3.323934896284056,Humans
60fca5dcb45af6ae93ed125f,novice,play watch play,2,play,3,1,17,5.1521739130434785,1.899124177322116,Humans
60fca5dcb45af6ae93ed125f,no teacher,play play play,0,play,4,0,10,7.9057971014492745,2.8129072918469555,Humans
60fca5dcb45af6ae93ed125f,no teacher,play play play,1,play,4,0,12,3.693840579710144,2.5255490855036324,Humans
60fca5dcb45af6ae93ed125f,no teacher,play play play,2,play,4,0,14,2.717391304347826,2.042481250360578,Humans
60fca5dcb45af6ae93ed125f,no teacher,play play play,0,play,4,1,14,1.7807971014492752,1.6625056054120886,Humans
60fca5dcb45af6ae93ed125f,no teacher,play play play,1,play,4,1,11,9.346014492753621,2.438721875540867,Humans
60fca5dcb45af6ae93ed125f,no teacher,play play play,2,play,4,1,17,1.6449275362318836,1.6258145836939115,Humans
60fca6d058e4c2affb22d206,novice,watch play play,0,watch,0,0,15,11.940217391304348,3.319773835029478,Humans
60fca6d058e4c2affb22d206,novice,watch play play,1,play,0,0,10,12.717391304347826,3.3758145836939115,Humans
60fca6d058e4c2affb22d206,novice,watch play play,2,play,0,0,11,11.9981884057971,3.438721875540867,Humans
60fca6d058e4c2affb22d206,novice,watch play play,0,watch,0,1,14,10.86231884057971,3.204986855772667,Humans
60fca6d058e4c2affb22d206,novice,watch play play,1,play,0,1,5,9.03623188405797,3.4182958340544896,Humans
60fca6d058e4c2affb22d206,novice,watch play play,2,play,0,1,12,16.753623188405797,3.319773835029478,Humans
60fca6d058e4c2affb22d206,novice,play watch play,0,play,1,0,12,11.44927536231884,3.4701755214643453,Humans
60fca6d058e4c2affb22d206,novice,play watch play,1,watch,1,0,14,10.11413043478261,3.3239348962840563,Humans
60fca6d058e4c2affb22d206,novice,play watch play,2,play,1,0,14,8.30253623188406,3.0680303358642105,Humans
60fca6d058e4c2affb22d206,novice,play watch play,0,play,1,1,8,7.739130434782608,3.1531071683628116,Humans
60fca6d058e4c2affb22d206,novice,play watch play,1,watch,1,1,12,12.753623188405793,3.319773835029478,Humans
60fca6d058e4c2affb22d206,novice,play watch play,2,play,1,1,9,19.08514492753623,2.9072682296173893,Humans
60fca6d058e4c2affb22d206,expert,play watch play,0,play,2,0,14,7.826086956521739,2.9532433566073992,Humans
60fca6d058e4c2affb22d206,expert,play watch play,1,watch,2,0,16,3.983695652173913,1.6368421881310116,Humans
60fca6d058e4c2affb22d206,expert,play watch play,2,play,2,0,18,1.259057971014493,1.2908520829727552,Humans
60fca6d058e4c2affb22d206,expert,play watch play,0,play,2,1,16,2.3025362318840576,1.8987023210363863,Humans
60fca6d058e4c2affb22d206,expert,play watch play,1,watch,2,1,14,2.780797101449275,1.815368987703053,Humans
60fca6d058e4c2affb22d206,expert,play watch play,2,play,2,1,18,0.782608695652174,1.290852082972755,Humans
60fca6d058e4c2affb22d206,no teacher,play play play,0,play,3,0,11,7.362318840579709,2.919372148594611,Humans
60fca6d058e4c2affb22d206,no teacher,play play play,1,play,3,0,10,8.543478260869565,2.3045851693377992,Humans
60fca6d058e4c2affb22d206,no teacher,play play play,2,play,3,0,7,8,3.0365766899407327,Humans
60fca6d058e4c2affb22d206,no teacher,play play play,0,play,3,1,7,7.065217391304348,3.0901998765158556,Humans
60fca6d058e4c2affb22d206,no teacher,play play play,1,play,3,1,18,1.1141304347826086,1.273009654835499,Humans
60fca6d058e4c2affb22d206,no teacher,play play play,2,play,3,1,16,2.114130434782609,1.584962500721156,Humans
60fca6d058e4c2affb22d206,expert,watch play play,0,watch,4,0,16,3.797101449275359,1.3512274809529559,Humans
60fca6d058e4c2affb22d206,expert,watch play play,1,play,4,0,19,0.2826086956521739,1.0994839817876882,Humans
60fca6d058e4c2affb22d206,expert,watch play play,2,play,4,0,20,0.08695652173913043,0.49715018363696706,Humans
60fca6d058e4c2affb22d206,expert,watch play play,0,watch,4,1,19,5.565217391304348,1.5230096548354992,Humans
60fca6d058e4c2affb22d206,expert,watch play play,1,play,4,1,18,0,-0,Humans
60fca6d058e4c2affb22d206,expert,watch play play,2,play,4,1,23,0,-0,Humans
60fcc356256445ec7775dc39,novice,watch play play,0,watch,0,0,10,15.47101449275362,3.1199100232740657,Humans
60fcc356256445ec7775dc39,novice,watch play play,1,play,0,0,14,13.884057971014489,3.0545851693377997,Humans
60fcc356256445ec7775dc39,novice,watch play play,2,play,0,0,13,15.38949275362319,2.3647869792568113,Humans
60fcc356256445ec7775dc39,novice,watch play play,0,watch,0,1,11,9.30253623188406,3.252705481927945,Humans
60fcc356256445ec7775dc39,novice,watch play play,1,play,0,1,13,5.824275362318841,1.9364823836654392,Humans
60fcc356256445ec7775dc39,novice,watch play play,2,play,0,1,12,7.10144927536232,2.9906015629507228,Humans
60fcc356256445ec7775dc39,novice,play watch play,0,play,1,0,14,11.737318840579704,2.2295739585136225,Humans
60fcc356256445ec7775dc39,novice,play watch play,1,watch,1,0,10,12.753623188405797,3.0027054819279444,Humans
60fcc356256445ec7775dc39,novice,play watch play,2,play,1,0,16,8.128623188405795,1.9992184835974092,Humans
60fcc356256445ec7775dc39,novice,play watch play,0,play,1,1,12,8.172101449275363,2.396240625180289,Humans
60fcc356256445ec7775dc39,novice,play watch play,1,watch,1,1,9,12.128623188405799,3.173533209849189,Humans
60fcc356256445ec7775dc39,novice,play watch play,2,play,1,1,16,7.644927536231883,2.098987989077528,Humans
60fcc356256445ec7775dc39,expert,play watch play,0,play,2,0,9,9.331521739130435,3.2091479170272446,Humans
60fcc356256445ec7775dc39,expert,play watch play,1,watch,2,0,18,5.5,1.4082226755786877,Humans
60fcc356256445ec7775dc39,expert,play watch play,2,play,2,0,14,0.23188405797101455,0.9182958340544896,Humans
60fcc356256445ec7775dc39,expert,play watch play,0,play,2,1,15,0.911231884057971,1.5943609377704338,Humans
60fcc356256445ec7775dc39,expert,play watch play,1,watch,2,1,14,9.905797101449272,2.5161506484543548,Humans
60fcc356256445ec7775dc39,expert,play watch play,2,play,2,1,18,0.49275362318840543,0.9405662399881731,Humans
60fcc356256445ec7775dc39,expert,watch play play,0,watch,3,0,17,4.244565217391305,1.273009654835499,Humans
60fcc356256445ec7775dc39,expert,watch play play,1,play,3,0,19,0,-0,Humans
60fcc356256445ec7775dc39,expert,watch play play,2,play,3,0,22,1.940217391304348,0.8708644692353644,Humans
60fcc356256445ec7775dc39,expert,watch play play,0,watch,3,1,16,15.346014492753625,1.9364823836654392,Humans
60fcc356256445ec7775dc39,expert,watch play play,1,play,3,1,11,15.940217391304348,2.7551230440172545,Humans
60fcc356256445ec7775dc39,expert,watch play play,2,play,3,1,23,0,-0,Humans
60fcc356256445ec7775dc39,no teacher,play play play,0,play,4,0,12,4.231884057971014,2.124185416306089,Humans
60fcc356256445ec7775dc39,no teacher,play play play,1,play,4,0,20,0.346014492753623,0.6583514224564075,Humans
60fcc356256445ec7775dc39,no teacher,play play play,2,play,4,0,19,0,-0,Humans
60fcc356256445ec7775dc39,no teacher,play play play,0,play,4,1,18,1.7228260869565217,1.0553532192449844,Humans
60fcc356256445ec7775dc39,no teacher,play play play,1,play,4,1,23,0,-0,Humans
60fcc356256445ec7775dc39,no teacher,play play play,2,play,4,1,24,0,-0,Humans
60fda82c6d2d7be651a8e4b7,expert,play watch play,0,play,0,0,18,0.6068840579710139,1.528368899209021,Humans
60fda82c6d2d7be651a8e4b7,expert,play watch play,1,watch,0,0,16,6.070652173913044,1.3563429881688325,Humans
60fda82c6d2d7be651a8e4b7,expert,play watch play,2,play,0,0,19,1.3025362318840583,0.8886865525783176,Humans
60fda82c6d2d7be651a8e4b7,expert,play watch play,0,play,0,1,12,2.0851449275362315,2.1508676764873833,Humans
60fda82c6d2d7be651a8e4b7,expert,play watch play,1,watch,0,1,13,13.391304347826088,2.867492461184755,Humans
60fda82c6d2d7be651a8e4b7,expert,play watch play,2,play,0,1,24,0,-0,Humans
60fda82c6d2d7be651a8e4b7,no teacher,play play play,0,play,1,0,15,3.128623188405795,2.353149050332106,Humans
60fda82c6d2d7be651a8e4b7,no teacher,play play play,1,play,1,0,17,0.3405797101449276,1.2069084251518167,Humans
60fda82c6d2d7be651a8e4b7,no teacher,play play play,2,play,1,0,19,0.11413043478260869,0.5435644431995964,Humans
60fda82c6d2d7be651a8e4b7,no teacher,play play play,0,play,1,1,19,0.31884057971014473,1.0238995733215066,Humans
60fda82c6d2d7be651a8e4b7,no teacher,play play play,1,play,1,1,22,0,-0,Humans
60fda82c6d2d7be651a8e4b7,no teacher,play play play,2,play,1,1,19,0.04166666666666667,0.24988229283318544,Humans
60fda82c6d2d7be651a8e4b7,novice,play watch play,0,play,2,0,12,5.384057971014494,2.55700273142711,Humans
60fda82c6d2d7be651a8e4b7,novice,play watch play,1,watch,2,0,11,12.51992753623189,2.8291722720787553,Humans
60fda82c6d2d7be651a8e4b7,novice,play watch play,2,play,2,0,22,0.07971014492753625,0.41381685030363374,Humans
60fda82c6d2d7be651a8e4b7,novice,play watch play,0,play,2,1,12,4.0271739130434785,2.7091479170272446,Humans
60fda82c6d2d7be651a8e4b7,novice,play watch play,1,watch,2,1,11,14.867753623188404,3.1572682296173893,Humans
60fda82c6d2d7be651a8e4b7,novice,play watch play,2,play,2,1,15,0.9112318840579696,1.176065103715944,Humans
60fda82c6d2d7be651a8e4b7,expert,watch play play,0,watch,3,0,16,8.666666666666668,1.8931558784658322,Humans
60fda82c6d2d7be651a8e4b7,expert,watch play play,1,play,3,0,19,0.07971014492753623,0.41381685030363374,Humans
60fda82c6d2d7be651a8e4b7,expert,watch play play,2,play,3,0,23,0.17210144927536228,0.7382848661434506,Humans
60fda82c6d2d7be651a8e4b7,expert,watch play play,0,watch,3,1,18,5.172101449275362,1.5535088547976783,Humans
60fda82c6d2d7be651a8e4b7,expert,watch play play,1,play,3,1,20,0.16666666666666674,0.785235442391543,Humans
60fda82c6d2d7be651a8e4b7,expert,watch play play,2,play,3,1,18,0.20108695652173914,0.8886865525783176,Humans
60fda82c6d2d7be651a8e4b7,novice,watch play play,0,watch,4,0,11,10.840579710144926,3.090199876515856,Humans
60fda82c6d2d7be651a8e4b7,novice,watch play play,1,play,4,0,11,1.9927536231884064,1.7634893002931973,Humans
60fda82c6d2d7be651a8e4b7,novice,watch play play,2,play,4,0,17,0.6956521739130435,1.3512274809529559,Humans
60fda82c6d2d7be651a8e4b7,novice,watch play play,0,watch,4,1,11,13.809782608695652,3.016150648454355,Humans
60fda82c6d2d7be651a8e4b7,novice,watch play play,1,play,4,1,11,0.8043478260869565,1.4284124677945966,Humans
60fda82c6d2d7be651a8e4b7,novice,watch play play,2,play,4,1,10,3.4329710144927548,2.3274287729134877,Humans
60fdd725b2cd02db32f9c718,novice,watch play play,0,watch,0,0,10,16.69384057971014,3.1531071683628116,Humans
60fdd725b2cd02db32f9c718,novice,watch play play,1,play,0,0,8,9.737318840579709,3.4906015629507228,Humans
60fdd725b2cd02db32f9c718,novice,watch play play,2,play,0,0,15,3.1884057971014497,2.2704260414863775,Humans
60fdd725b2cd02db32f9c718,novice,watch play play,0,watch,0,1,10,9.797101449275363,3.355388542207534,Humans
60fdd725b2cd02db32f9c718,novice,watch play play,1,play,0,1,12,10.514492753623186,3.234697002530877,Humans
60fdd725b2cd02db32f9c718,novice,watch play play,2,play,0,1,16,5.644927536231882,2.81803033586421,Humans
60fdd725b2cd02db32f9c718,novice,play watch play,0,play,1,0,14,1.5362318840579714,1.7177648376739314,Humans
60fdd725b2cd02db32f9c718,novice,play watch play,1,watch,1,0,13,10.940217391304348,3.2610276044371003,Humans
60fdd725b2cd02db32f9c718,novice,play watch play,2,play,1,0,21,0.3695652173913043,0.8166890883150209,Humans
60fdd725b2cd02db32f9c718,novice,play watch play,0,play,1,1,12,6.563405797101451,2.9072682296173893,Humans
60fdd725b2cd02db32f9c718,novice,play watch play,1,watch,1,1,11,12.84057971014493,3.0943609377704338,Humans
60fdd725b2cd02db32f9c718,novice,play watch play,2,play,1,1,10,1.992753623188406,1.9450355658756877,Humans
60fdd725b2cd02db32f9c718,expert,watch play play,0,watch,2,0,15,3.027173913043478,1.4915560089120212,Humans
60fdd725b2cd02db32f9c718,expert,watch play play,1,play,2,0,15,0.6503623188405797,1.2593984370492775,Humans
60fdd725b2cd02db32f9c718,expert,watch play play,2,play,2,0,12,5.536231884057968,2.0825518169307426,Humans
60fdd725b2cd02db32f9c718,expert,watch play play,0,watch,2,1,19,8.369565217391305,1.584962500721156,Humans
60fdd725b2cd02db32f9c718,expert,watch play play,1,play,2,1,20,0,-0,Humans
60fdd725b2cd02db32f9c718,expert,watch play play,2,play,2,1,11,9.606884057971014,3.068030335864211,Humans
60fdd725b2cd02db32f9c718,no teacher,play play play,0,play,3,0,13,2.6956521739130435,2.251629167387823,Humans
60fdd725b2cd02db32f9c718,no teacher,play play play,1,play,3,0,13,4.737318840579709,2.534159127851422,Humans
60fdd725b2cd02db32f9c718,no teacher,play play play,2,play,3,0,10,4.456521739130435,2.6310519594886106,Humans
60fdd725b2cd02db32f9c718,no teacher,play play play,0,play,3,1,6,13.027173913043478,3.2883201891060008,Humans
60fdd725b2cd02db32f9c718,no teacher,play play play,1,play,3,1,17,3.157608695652174,1.457518749639422,Humans
60fdd725b2cd02db32f9c718,no teacher,play play play,2,play,3,1,12,3.693840579710146,2.6047213575823878,Humans
60fdd725b2cd02db32f9c718,expert,play watch play,0,play,4,0,12,8.853260869565217,2.6981203125901443,Humans
60fdd725b2cd02db32f9c718,expert,play watch play,1,watch,4,0,11,2.9275362318840576,1.9875168162362655,Humans
60fdd725b2cd02db32f9c718,expert,play watch play,2,play,4,0,17,1.884057971014491,1.584962500721156,Humans
60fdd725b2cd02db32f9c718,expert,play watch play,0,play,4,1,21,0,-0,Humans
60fdd725b2cd02db32f9c718,expert,play watch play,1,watch,4,1,19,16.17391304347826,1.0434356963218767,Humans
60fdd725b2cd02db32f9c718,expert,play watch play,2,play,4,1,20,0,-0,Humans
60fe0460e678d2576844fe5e,novice,play watch play,0,play,0,0,10,7.362318840579709,3.153107168362811,Humans
60fe0460e678d2576844fe5e,novice,play watch play,1,watch,0,0,13,15.536231884057973,3.438721875540867,Humans
60fe0460e678d2576844fe5e,novice,play watch play,2,play,0,0,17,9.101449275362318,3.4072682296173893,Humans
60fe0460e678d2576844fe5e,novice,play watch play,0,play,0,1,14,13.731884057971016,3.4072682296173893,Humans
60fe0460e678d2576844fe5e,novice,play watch play,1,watch,0,1,9,10.057971014492752,3.0901998765158556,Humans
60fe0460e678d2576844fe5e,novice,play watch play,2,play,0,1,11,12.057971014492756,3.3035088547976788,Humans
60fe0460e678d2576844fe5e,novice,watch play play,0,watch,1,0,11,14.318840579710145,3.0383201891060003,Humans
60fe0460e678d2576844fe5e,novice,watch play play,1,play,1,0,9,10.166666666666668,3.427694271103767,Humans
60fe0460e678d2576844fe5e,novice,watch play play,2,play,1,0,9,13.275362318840578,3.4387218755408675,Humans
60fe0460e678d2576844fe5e,novice,watch play play,0,watch,1,1,14,12.172101449275363,3.4072682296173893,Humans
60fe0460e678d2576844fe5e,novice,watch play play,1,play,1,1,19,11.070652173913043,1.061278124459133,Humans
60fe0460e678d2576844fe5e,novice,watch play play,2,play,1,1,22,0,-0,Humans
60fe0460e678d2576844fe5e,expert,watch play play,0,watch,2,0,18,5.5,1.4082226755786877,Humans
60fe0460e678d2576844fe5e,expert,watch play play,1,play,2,0,23,0,-0,Humans
60fe0460e678d2576844fe5e,expert,watch play play,2,play,2,0,16,0.2536231884057972,0.9798687566511528,Humans
60fe0460e678d2576844fe5e,expert,watch play play,0,watch,2,1,11,5.780797101449277,1.8349625007211565,Humans
60fe0460e678d2576844fe5e,expert,watch play play,1,play,2,1,18,1.940217391304348,0.8708644692353644,Humans
60fe0460e678d2576844fe5e,expert,watch play play,2,play,2,1,21,0,-0,Humans
60fe0460e678d2576844fe5e,expert,play watch play,0,play,3,0,13,7.2753623188405765,2.1660563421790617,Humans
60fe0460e678d2576844fe5e,expert,play watch play,1,watch,3,0,13,4.260869565217392,1.5220552088742005,Humans
60fe0460e678d2576844fe5e,expert,play watch play,2,play,3,0,15,4.0851449275362315,1.1752835873133534,Humans
60fe0460e678d2576844fe5e,expert,play watch play,0,play,3,1,8,13.644927536231886,2.755123044017255,Humans
60fe0460e678d2576844fe5e,expert,play watch play,1,watch,3,1,18,2.722826086956522,1.751629167387823,Humans
60fe0460e678d2576844fe5e,expert,play watch play,2,play,3,1,23,0,-0,Humans
60fe0460e678d2576844fe5e,no teacher,play play play,0,play,4,0,23,0,-0,Humans
60fe0460e678d2576844fe5e,no teacher,play play play,1,play,4,0,19,0,-0,Humans
60fe0460e678d2576844fe5e,no teacher,play play play,2,play,4,0,15,1.6521739130434783,0.9000224216483541,Humans
60fe0460e678d2576844fe5e,no teacher,play play play,0,play,4,1,7,12.195652173913043,3.3553885422075336,Humans
60fe0460e678d2576844fe5e,no teacher,play play play,1,play,4,1,10,3.0851449275362315,2.3239348962840563,Humans
60fe0460e678d2576844fe5e,no teacher,play play play,2,play,4,1,21,0,-0,Humans
60fe09e20ce118843ca6bcd0,expert,play watch play,0,play,0,0,20,2.0579710144927517,1.408222675578688,Humans
60fe09e20ce118843ca6bcd0,expert,play watch play,1,watch,0,0,16,4.2155797101449295,1.4082226755786877,Humans
60fe09e20ce118843ca6bcd0,expert,play watch play,2,play,0,0,20,1.0416666666666676,0.24988229283318544,Humans
60fe09e20ce118843ca6bcd0,expert,play watch play,0,play,0,1,16,0.5634057971014498,0.9000224216483541,Humans
60fe09e20ce118843ca6bcd0,expert,play watch play,1,watch,0,1,17,7.432971014492751,1.5016291673878228,Humans
60fe09e20ce118843ca6bcd0,expert,play watch play,2,play,0,1,15,16.231884057971005,1.563202089984486,Humans
60fe09e20ce118843ca6bcd0,expert,watch play play,0,watch,1,0,14,5.471014492753623,2.0272925846689,Humans
60fe09e20ce118843ca6bcd0,expert,watch play play,1,play,1,0,16,8.867753623188408,1.3260875253642983,Humans
60fe09e20ce118843ca6bcd0,expert,watch play play,2,play,1,0,8,0.25362318840579706,0.9798687566511528,Humans
60fe09e20ce118843ca6bcd0,expert,watch play play,0,watch,1,1,17,6.563405797101451,1.1431558784658322,Humans
60fe09e20ce118843ca6bcd0,expert,watch play play,1,play,1,1,12,0,-0,Humans
60fe09e20ce118843ca6bcd0,expert,watch play play,2,play,1,1,14,4.057971014492753,0.9798687566511528,Humans
60fe09e20ce118843ca6bcd0,novice,watch play play,0,watch,2,0,10,8.717391304347826,3.267894147619623,Humans
60fe09e20ce118843ca6bcd0,novice,watch play play,1,play,2,0,23,0,-0,Humans
60fe09e20ce118843ca6bcd0,novice,watch play play,2,play,2,0,20,0,-0,Humans
60fe09e20ce118843ca6bcd0,novice,watch play play,0,watch,2,1,8,13.809782608695652,3.016150648454355,Humans
60fe09e20ce118843ca6bcd0,novice,watch play play,1,play,2,1,23,0,-0,Humans
60fe09e20ce118843ca6bcd0,novice,watch play play,2,play,2,1,23,0,-0,Humans
60fe09e20ce118843ca6bcd0,novice,play watch play,0,play,3,0,13,0.34782608695652173,1.0238995733215064,Humans
60fe09e20ce118843ca6bcd0,novice,play watch play,1,watch,3,0,14,17.867753623188406,2.984697002530877,Humans
60fe09e20ce118843ca6bcd0,novice,play watch play,2,play,3,0,16,0.11413043478260869,0.5435644431995964,Humans
60fe09e20ce118843ca6bcd0,novice,play watch play,0,play,3,1,17,1.1141304347826086,1.4969152532855432,Humans
60fe09e20ce118843ca6bcd0,novice,play watch play,1,watch,3,1,9,10.563405797101453,3.153107168362811,Humans
60fe09e20ce118843ca6bcd0,novice,play watch play,2,play,3,1,22,0,-0,Humans
60fe09e20ce118843ca6bcd0,no teacher,play play play,0,play,4,0,14,3.760869565217391,1.3741854163060885,Humans
60fe09e20ce118843ca6bcd0,no teacher,play play play,1,play,4,0,11,3.693840579710144,2.0093984370492777,Humans
60fe09e20ce118843ca6bcd0,no teacher,play play play,2,play,4,0,7,1.884057971014491,1.584962500721156,Humans
60fe09e20ce118843ca6bcd0,no teacher,play play play,0,play,4,1,10,0,-0,Humans
60fe09e20ce118843ca6bcd0,no teacher,play play play,1,play,4,1,12,10.780797101449274,2.749389675512395,Humans
60fe09e20ce118843ca6bcd0,no teacher,play play play,2,play,4,1,16,0,-0,Humans
60ff346f3f035109a4a49a5c,no teacher,play play play,0,play,0,0,13,0.20108695652173914,0.49715018363696706,Humans
60ff346f3f035109a4a49a5c,no teacher,play play play,1,play,0,0,13,0.04166666666666665,0.24988229283318544,Humans
60ff346f3f035109a4a49a5c,no teacher,play play play,2,play,0,0,8,0,-0,Humans
60ff346f3f035109a4a49a5c,no teacher,play play play,0,play,0,1,11,0.04166666666666669,0.24988229283318544,Humans
60ff346f3f035109a4a49a5c,no teacher,play play play,1,play,0,1,2,1.1231884057971013,0.9833557549816874,Humans
60ff346f3f035109a4a49a5c,no teacher,play play play,2,play,0,1,15,0,-0,Humans
60ff346f3f035109a4a49a5c,novice,play watch play,0,play,1,0,13,11.259057971014498,2.364005462854221,Humans
60ff346f3f035109a4a49a5c,novice,play watch play,1,watch,1,0,13,12.601449275362315,3.3716535224393334,Humans
60ff346f3f035109a4a49a5c,novice,play watch play,2,play,1,0,10,11.710144927536234,3.5220552088742005,Humans
60ff346f3f035109a4a49a5c,novice,play watch play,0,play,1,1,11,12.606884057971014,3.5535088547976783,Humans
60ff346f3f035109a4a49a5c,novice,play watch play,1,watch,1,1,10,14.579710144927535,3.459147917027245,Humans
60ff346f3f035109a4a49a5c,novice,play watch play,2,play,1,1,18,5.1014492753623175,1.945035565875688,Humans
60ff346f3f035109a4a49a5c,novice,watch play play,0,watch,2,0,9,10.695652173913043,3.386842188131012,Humans
60ff346f3f035109a4a49a5c,novice,watch play play,1,play,2,0,18,1.0144927536231882,1.7295739585136223,Humans
60ff346f3f035109a4a49a5c,novice,watch play play,2,play,2,0,18,1.8478260869565217,1.4396763215021657,Humans
60ff346f3f035109a4a49a5c,novice,watch play play,0,watch,2,1,13,10.927536231884059,3.0901998765158556,Humans
60ff346f3f035109a4a49a5c,novice,watch play play,1,play,2,1,23,0,-0,Humans
60ff346f3f035109a4a49a5c,novice,watch play play,2,play,2,1,21,0,-0,Humans
60ff346f3f035109a4a49a5c,expert,play watch play,0,play,3,0,13,7.884057971014494,3.0365766899407327,Humans
60ff346f3f035109a4a49a5c,expert,play watch play,1,watch,3,0,18,3.6793478260869565,1.273009654835499,Humans
