prolific_id,uid,session_id,step,action,game_type,game_total_reward,reward_generated,shot,transfer,game_sequence,block_index,session_index,teacher,zone_index
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,22,shoot,watch,9,true,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,23,shoot,watch,10,true,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,24,shoot,watch,10,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,1,shoot,watch,1,true,true,true,play-watch-watch-play,2,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,2,shoot,watch,1,false,true,true,play-watch-watch-play,2,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,3,shoot,watch,2,true,true,true,play-watch-watch-play,2,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,4,shoot,watch,2,false,true,true,play-watch-watch-play,2,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,0,right,play,0,false,false,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,1,right,play,0,false,false,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,2,right,play,0,false,false,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,3,shoot,play,0,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,4,shoot,play,0,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,5,right,play,0,false,false,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,6,shoot,play,0,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,7,shoot,play,0,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,8,shoot,play,0,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,9,shoot,play,1,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,10,shoot,play,2,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,11,shoot,play,3,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,12,shoot,play,3,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,13,shoot,play,4,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,14,shoot,play,5,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,15,shoot,play,6,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,16,shoot,play,7,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,17,shoot,play,8,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,18,shoot,play,9,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,19,shoot,play,9,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,20,shoot,play,10,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,21,shoot,play,10,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,22,shoot,play,10,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,23,shoot,play,11,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,24,shoot,play,11,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,25,shoot,play,11,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,26,shoot,play,11,false,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,27,shoot,play,12,true,true,true,play-watch-watch-play,3,4,novice,7
trial,LV5OGLVIUZDLTOABA7F,,,,complete,,,,,,,,,
